update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,128,1451.5987973437736,0,0.34190863370895386,0.9047669867680445,0.0,2.7836594581604004,1.0,2.6457513110645907,0.0,8.0,-0.29873108863830566,0.03661371022462845,1.0,1.9210593700408936,-0.20721548795700073,-2.2239058017730713,9.493106842041016,tensor(5.3984),0.34190863370895386,0.9047669867680445,0.0,2.7836594581604004
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,256,2036.3401998900035,0,0.613444596529007,1.318673199399012,0.0,4.34457540512085,1.5625,3.2590019561209225,0.0,9.0,-0.29503390192985535,0.0340297631919384,1.0,1.8846677541732788,-1.7623053789138794,-1.681298851966858,9.403416633605957,tensor(6.4480),0.613444596529007,1.318673199399012,0.0,4.34457540512085
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,384,2010.8353228035612,0,0.44412828981876373,4.411605573238311,-13.533308029174805,9.051961898803711,6.625,7.92839044194974,0.0,23.0,-0.08714452385902405,0.03400406613945961,1.0,1.7088508605957031,-3.1250767707824707,0.4710537791252136,9.997562408447266,tensor(7.8696),0.44412828981876373,4.411605573238311,-13.533308029174805,9.051961898803711
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,512,1902.151726874619,0,-3.2544391821873817,7.487115126936076,-18.602846145629883,5.187343597412109,16.57894736842105,11.504304866914566,3.0,31.0,0.11392070353031158,0.03475853055715561,3.375,1.4092698097229004,-0.9361797571182251,0.23889590799808502,6.474193096160889,tensor(5.7404),-3.2544391821873817,7.487115126936076,-18.602846145629883,5.187343597412109
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,640,1939.485468424304,0,-0.3936530228923349,1.7931531753078918,-3.2460927963256836,5.48383903503418,5.588235294117647,2.3529411764705883,3.0,11.0,-0.15364903211593628,0.0383758470416069,7.0,1.618239164352417,0.4894665479660034,-0.7861412763595581,10.971633911132812,tensor(8.0921),-0.3936530228923349,1.7931531753078918,-3.2460927963256836,5.48383903503418
