update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,128,1176.7446354283109,0,0.0,0.0,0,0,0.0,0.0,0,0,-0.044949281960725784,0.030372342094779015,2.0,1.9364566802978516,0.034756049513816833,-0.3093530833721161,3.7992451190948486,tensor(1.4746),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,256,1662.8082881655155,0,0.0,0.0,0,0,0.0,0.0,0,0,0.22947083413600922,0.04799085855484009,2.0,1.5429182052612305,-0.6534292697906494,-0.2945427894592285,4.106954574584961,tensor(3.7763),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,384,1637.790227027291,0,0.0,0.0,0,0,0.0,0.0,0,0,0.028844162821769714,0.0748930424451828,2.0,0.4714603126049042,0.7797303199768066,-0.6562482118606567,1.9882079362869263,tensor(2.3817),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,512,1631.484314839745,0,0.0,0.0,0,0,0.0,0.0,0,0,-0.5840550661087036,0.1074753850698471,2.0,0.08193790167570114,-1.2490525245666504,-0.4105008542537689,8.893607139587402,tensor(25.4313),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,640,1653.2178122392168,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.349773645401001,0.13622914254665375,2.0,0.06300734728574753,-3.206853151321411,-0.40469247102737427,35.803001403808594,tensor(46.8591),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,768,1664.0091248058964,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.7387679815292358,0.16483919322490692,2.0,0.06279079616069794,-4.436140060424805,-0.3023187816143036,55.22277069091797,tensor(59.9906),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
