update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,128,1436.4439117056857,0,0.0,0.0,0,0,0.0,0.0,0,0,-0.026029415428638458,0.033201441168785095,2.25,1.9395701885223389,-0.0015335956122726202,-0.34155747294425964,1.679194450378418,tensor(0.5047),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,256,2061.2254839477546,0,0.0,0.0,0,0,0.0,0.0,0,0,-0.1902308613061905,0.03719831258058548,3.0,1.7767146825790405,-0.4606444835662842,-1.5330910682678223,3.3121564388275146,tensor(4.4345),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,384,2070.015391970882,0,0.0,0.0,0,0,0.0,0.0,0,0,-0.36393648386001587,0.0368882454931736,3.0,1.7011218070983887,-2.2913424968719482,-2.54011607170105,4.73685884475708,tensor(8.5871),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,512,2135.6861178848044,0,0.0,0.0,0,0,0.0,0.0,0,0,-0.23999564349651337,0.038138337433338165,3.0,1.4284732341766357,-4.3791375160217285,-0.6023342609405518,1.6826083660125732,tensor(3.8108),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,640,2112.3676482160563,0,0.0,0.0,0,0,0.0,0.0,0,0,-0.4691586494445801,0.03558756411075592,3.5,1.690006136894226,-5.322897434234619,-2.906126022338867,6.331783294677734,tensor(11.8128),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,768,2064.4196586159296,0,0.0,0.0,0,0,0.0,0.0,0,0,-0.3922092318534851,0.029809657484292984,7.375,1.4155473709106445,-6.616837978363037,-1.6270248889923096,5.636376857757568,tensor(10.4737),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,896,2092.215678633225,0,0.0,0.0,0,0,0.0,0.0,0,0,-0.32386547327041626,0.031225640326738358,9.0,1.592104434967041,-7.4848175048828125,-1.9061079025268555,5.736217975616455,tensor(9.2880),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,1024,2098.9311721263725,0,0.0,0.0,0,0,0.0,0.0,0,0,-0.23369188606739044,0.027834871783852577,9.0,1.1963200569152832,-8.011568069458008,-0.806043803691864,3.542388916015625,tensor(5.3787),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,1152,2094.787181658206,0,0.0,0.0,0,0,0.0,0.0,0,0,-0.19711436331272125,0.0259459987282753,9.0,1.135833740234375,-8.423553466796875,-0.6453332304954529,2.7813029289245605,tensor(4.2925),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,1280,2115.9225472847015,0,0.0,0.0,0,0,0.0,0.0,0,0,-0.020287442952394485,0.025975745171308517,9.0,0.5866641402244568,-8.733187675476074,-0.07255765050649643,1.641132116317749,tensor(1.0005),0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,intrinsic_rewards,uncertainties,novel_states_visited,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
11,1408,2145.8871079916544,0,0.0,0.0,0,0,0.0,0.0,0,0,-0.15243099629878998,0.025564322248101234,9.0,0.24530085921287537,-8.523216247558594,0.1783999800682068,1.8150360584259033,tensor(2.6108),0.0,0.0,0,0
